frame,NOSE_x,NOSE_y,LEFT_EYE_x,LEFT_EYE_y,RIGHT_EYE_x,RIGHT_EYE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_GROIN_x,LEFT_GROIN_y,RIGHT_GROIN_x,RIGHT_GROIN_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_BIG_TOE_x,LEFT_BIG_TOE_y,LEFT_LITTLE_TOE_x,LEFT_LITTLE_TOE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_BIG_TOE_x,RIGHT_BIG_TOE_y,RIGHT_LITTLE_TOE_x,RIGHT_LITTLE_TOE_y,RIGHT_HEEL_x,RIGHT_HEEL_y
11.0,911.7933349609375,300.1751708984375,923.4434814453125,287.36004638671875,896.648193359375,286.1950378417969,935.0935668945312,297.84515380859375,868.6879272460938,295.51513671875,963.0538330078125,382.8909606933594,829.0775756835938,386.385986328125,989.8490600585938,480.75189208984375,795.292236328125,488.906982421875,1006.1592407226562,551.8175659179688,799.9522705078125,568.1277465820312,946.74365234375,601.9130249023438,862.8628540039062,604.2430419921875,932.7635498046875,752.199462890625,862.8628540039062,755.6945190429688,922.2784423828125,892.0007934570312,864.0278930664062,895.495849609375,942.0836181640625,926.951171875,954.8987426757812,919.9610595703125,905.96826171875,909.4759521484375,875.677978515625,931.6112060546875,850.0477294921875,929.2811889648438,867.52294921875,909.4759521484375
12.0,911.5185546875,299.16448974609375,924.326904296875,287.5204772949219,896.38134765625,286.3560791015625,935.970947265625,298.0000915527344,869.60009765625,296.835693359375,962.7521362304688,383.0013122558594,830.010498046875,386.4945068359375,988.3689575195312,481.975341796875,796.2428588867188,490.12615966796875,1004.6705322265625,555.3325805664062,799.736083984375,570.4697875976562,947.6149291992188,601.9085693359375,862.6137084960938,604.2373657226562,933.6421508789062,752.1162719726562,862.6137084960938,755.6094360351562,921.9981079101562,893.0086669921875,864.9425048828125,895.3375244140625,941.7929077148438,926.7763061523438,954.601318359375,919.7899169921875,906.8609008789062,909.310302734375,875.422119140625,930.26953125,849.8052978515625,927.9407348632812,867.2713012695312,910.4747314453125
13.0,910.8934326171875,298.74310302734375,923.7070922851562,287.0943298339844,895.7500610351562,285.9294738769531,935.3558349609375,297.5782165527344,868.9578857421875,296.4133605957031,963.3129272460938,382.61419677734375,829.3521118164062,387.2737121582031,987.7753295898438,482.7935791015625,797.9004516601562,492.11260986328125,1002.918701171875,557.345703125,801.3950805664062,574.81884765625,947.004638671875,602.77587890625,861.9686279296875,606.2705078125,933.026123046875,753.044921875,863.133544921875,757.7044067382812,921.3773193359375,892.830078125,864.2984008789062,897.4896240234375,942.3450927734375,926.6115112304688,955.1587524414062,919.6222534179688,906.2339477539062,909.1383666992188,877.112060546875,931.27099609375,851.4847412109375,928.9412841796875,865.4632568359375,911.4681396484375
14.0,910.4869384765625,297.68389892578125,923.3269653320312,286.0111389160156,895.3123168945312,284.8438415527344,934.999755859375,297.68389892578125,868.4649658203125,296.5166320800781,961.84716796875,382.8951416015625,829.94482421875,386.39697265625,988.6945190429688,483.281005859375,798.4283447265625,491.4519348144531,1002.7018432617188,559.154052734375,801.93017578125,575.4959106445312,946.6725463867188,601.176025390625,862.6286010742188,602.34326171875,932.6652221679688,751.7547607421875,862.6286010742188,754.08935546875,922.1597290039062,892.995361328125,863.7958374023438,895.3298950195312,942.00341796875,926.8463745117188,954.843505859375,919.8427124023438,906.985107421875,909.3372192382812,876.6359252929688,930.3482055664062,850.955810546875,928.013671875,866.1304321289062,910.5045166015625
15.0,909.6002197265625,296.1457214355469,922.4491577148438,283.2967834472656,895.5831909179688,283.2967834472656,935.2980346679688,296.1457214355469,868.71728515625,294.9776306152344,962.1640014648438,382.5839538574219,830.1704711914062,386.08819580078125,989.0299072265625,484.207275390625,798.6322021484375,492.38385009765625,1003.0469360351562,560.1327514648438,802.136474609375,575.3178100585938,945.810791015625,601.0156860351562,861.708740234375,602.1837768554688,932.9619140625,751.6985473632812,862.8768310546875,755.2027587890625,922.4491577148438,893.0367431640625,864.044921875,896.5409545898438,941.1384887695312,926.9111328125,955.155517578125,919.9026489257812,907.2640380859375,909.389892578125,876.8938598632812,930.4154052734375,851.1959838867188,929.247314453125,865.2130126953125,910.5579833984375
16.0,909.1201782226562,293.89813232421875,921.9843139648438,283.3729248046875,895.0865478515625,282.2034606933594,934.8484497070312,296.2370910644531,868.1887817382812,293.89813232421875,962.9156494140625,381.6082458496094,829.5963134765625,385.11663818359375,989.8134155273438,484.52142333984375,798.0206909179688,492.70770263671875,1002.6776123046875,560.536865234375,801.5291137695312,575.7399291992188,946.5431518554688,600.2987670898438,862.3414306640625,601.4682006835938,932.509521484375,751.1600952148438,862.3414306640625,755.8379516601562,921.9843139648438,892.6657104492188,864.6803588867188,897.3436279296875,940.69580078125,926.580322265625,954.7294311523438,919.5634765625,907.95068359375,909.0382690429688,876.3750610351562,931.2581787109375,850.646728515625,928.9192504882812,865.849853515625,911.377197265625
17.0,908.8024291992188,292.2957763671875,921.6798706054688,280.58905029296875,894.7543334960938,280.58905029296875,933.3865966796875,294.6371154785156,867.828857421875,292.2957763671875,962.6534423828125,378.9256286621094,828.0259399414062,384.7790222167969,993.0909423828125,481.9449462890625,796.4177856445312,490.1396484375,1002.4563598632812,558.0387573242188,801.1004638671875,572.0868530273438,947.4346923828125,600.1829833984375,863.1461791992188,601.3536987304688,932.2159423828125,750.0292358398438,863.1461791992188,754.7119140625,922.8505249023438,891.6807861328125,864.3168334960938,896.3634643554688,941.581298828125,926.801025390625,955.62939453125,919.7769775390625,907.6317749023438,909.2409057617188,877.1942749023438,930.3130493164062,851.439453125,927.9716796875,865.4874877929688,911.5822143554688
18.0,908.5072021484375,290.6800231933594,921.4144287109375,280.1195373535156,893.253173828125,278.9461364746094,933.1483154296875,293.02679443359375,867.4386596679688,291.8533935546875,963.6563720703125,378.6839904785156,827.5435180664062,383.3775634765625,994.1644287109375,480.7686462402344,794.6886596679688,490.1557312011719,1003.551513671875,555.8653564453125,800.5556030273438,571.119384765625,947.2289428710938,600.4540405273438,862.7451171875,601.62744140625,931.9749145507812,750.6475219726562,862.7451171875,755.341064453125,921.4144287109375,891.4539184570312,863.9185180664062,897.3208618164062,942.535400390625,926.655517578125,955.442626953125,919.615234375,906.160400390625,909.0547485351562,876.8257446289062,930.1757202148438,851.01123046875,929.0023193359375,863.9185180664062,911.4014892578125
19.0,908.9547729492188,289.4137268066406,920.7106323242188,277.65789794921875,893.6721801757812,276.4822998046875,933.64208984375,291.7649230957031,866.6337280273438,290.5893249511719,964.2073364257812,376.40704345703125,826.663818359375,382.28497314453125,994.7725219726562,479.8585510253906,791.3963012695312,488.087646484375,1004.1771850585938,550.3936767578125,799.6253662109375,566.8518676757812,945.39794921875,599.7682495117188,861.931396484375,599.7682495117188,931.2908935546875,749.0675659179688,863.1069946289062,754.9454956054688,921.88623046875,891.3133544921875,864.2825927734375,898.3668823242188,940.6956176757812,926.5809326171875,954.8026123046875,919.5274047851562,906.6036376953125,908.9471435546875,877.2139892578125,930.107666015625,851.3511352539062,928.9320678710938,865.4581298828125,912.473876953125
20.0,907.9629516601562,288.0997619628906,920.9429931640625,276.2997131347656,892.6229248046875,275.1197204589844,932.7430419921875,289.2797546386719,866.662841796875,288.0997619628906,964.6030883789062,375.4200134277344,825.3627319335938,381.3200378417969,996.4631958007812,476.9002990722656,788.7825927734375,487.5203552246094,1005.9032592773438,545.3405151367188,799.4026489257812,561.8605346679688,945.7230834960938,598.440673828125,860.7628173828125,599.6206665039062,931.56298828125,748.3010864257812,863.122802734375,753.0211181640625,922.1229858398438,891.08154296875,864.3027954101562,896.9815673828125,939.8230590820312,926.4816284179688,955.1630859375,919.401611328125,906.782958984375,907.6015625,877.2828369140625,930.0216674804688,851.32275390625,928.8416748046875,865.4828491210938,911.1416015625
21.0,907.0936279296875,285.81170654296875,920.093505859375,275.1754455566406,891.7301635742188,273.99365234375,933.0934448242188,288.1753234863281,866.9121704101562,286.9935302734375,965.0022583007812,374.44732666015625,824.3670654296875,379.174560546875,996.9110717773438,476.0828552246094,787.7310180664062,485.5373229980469,1007.54736328125,541.082275390625,797.1854858398438,556.44580078125,944.9114990234375,597.80908203125,861.0031127929688,598.9909057617188,930.7297973632812,747.8987426757812,863.3667602539062,751.4441528320312,921.2753295898438,890.8975219726562,863.3667602539062,897.9884033203125,940.1842651367188,926.351806640625,954.365966796875,919.2609252929688,907.0936279296875,908.6246337890625,878.730224609375,929.897216796875,852.73046875,928.7153930664062,864.5485229492188,912.1701049804688
22.0,907.597412109375,284.51702880859375,920.620849609375,272.6775207519531,892.2060546875,272.6775207519531,933.6443481445312,286.88494873046875,866.1591186523438,285.70098876953125,965.6109619140625,372.12939453125,824.7208251953125,378.0491638183594,997.57763671875,470.3973083496094,786.8344116210938,481.0528564453125,1009.4171752929688,535.5145874023438,796.3060302734375,552.0899047851562,944.2998657226562,598.2639770507812,860.2393798828125,598.2639770507812,930.0924682617188,746.2578125,862.6072998046875,749.8096923828125,921.8048095703125,890.6998291015625,863.7911987304688,896.6195678710938,940.748046875,926.2183227539062,954.9554443359375,920.298583984375,906.4134521484375,907.275146484375,877.9986572265625,929.7702026367188,851.9517211914062,928.5862426757812,864.9751586914062,909.6430053710938
23.0,906.842529296875,283.3548583984375,919.8904418945312,272.6792907714844,891.4223022460938,271.4931335449219,932.9383544921875,288.0995788574219,865.326416015625,285.7272033691406,967.33740234375,372.31793212890625,824.9965209960938,375.8764343261719,999.3641357421875,467.21185302734375,783.4804077148438,475.51507568359375,1011.225830078125,532.451416015625,795.3421630859375,547.8717041015625,945.9862670898438,596.5048217773438,860.5817260742188,596.5048217773438,931.752197265625,744.776611328125,861.7679443359375,749.5213012695312,922.2628173828125,890.6759643554688,862.9541015625,896.6068725585938,941.2415771484375,926.26123046875,955.4756469726562,920.330322265625,908.0286865234375,908.4686279296875,878.3743896484375,929.8197631835938,852.2785034179688,928.633544921875,865.326416015625,909.65478515625
24.0,906.4584350585938,282.6180114746094,919.5179443359375,271.9329833984375,891.0244750976562,270.7457275390625,932.577392578125,286.1796875,864.9054565429688,283.80523681640625,967.0070190429688,370.4728698730469,824.5396728515625,374.0345458984375,1001.4366455078125,461.889404296875,781.7994995117188,472.574462890625,1013.3088989257812,528.3741455078125,793.6717529296875,542.6209106445312,946.8241577148438,596.046142578125,861.34375,597.2333374023438,931.3901977539062,745.6368408203125,861.34375,750.3857421875,923.07958984375,890.4786376953125,862.531005859375,896.4147338867188,942.0752563476562,926.095458984375,956.3219604492188,918.9721069335938,908.8328857421875,908.2870483398438,877.9649658203125,929.6571044921875,853.0331420898438,928.4699096679688,866.0926513671875,909.4742431640625
25.0,905.7166748046875,282.22418212890625,918.8121337890625,271.50970458984375,891.4306640625,270.3191833496094,933.09814453125,284.60516357421875,865.23974609375,284.60516357421875,967.62255859375,370.3210144042969,823.5723266601562,372.7019958496094,1003.3374633789062,460.798828125,779.52392578125,467.94183349609375,1016.4329833984375,525.085693359375,791.4288940429688,539.3717041015625,946.193603515625,595.3250732421875,860.4777221679688,596.5155639648438,931.9075927734375,744.1373291015625,860.4777221679688,751.2802734375,923.5741577148438,890.5685424804688,862.8587646484375,896.5210571289062,940.2410888671875,925.0929565429688,955.7175903320312,919.1405029296875,910.4786376953125,907.2355346679688,875.9542236328125,929.85498046875,852.144287109375,928.6644897460938,866.4302368164062,909.6165161132812
26.0,905.9510498046875,282.03533935546875,919.051025390625,271.317138671875,890.46923828125,270.126220703125,933.3419799804688,285.6080627441406,864.2692260742188,284.4171447753906,967.8783569335938,368.9717102050781,822.58740234375,372.5444641113281,1004.7965087890625,459.4808349609375,777.3328247070312,465.4353942871094,1019.0874633789062,523.7899780273438,790.4328002929688,536.8899536132812,946.4419555664062,594.0536499023438,859.5055541992188,596.4354248046875,932.1510620117188,744.1082153320312,860.6964721679688,750.0628051757812,923.814697265625,890.590087890625,861.8873901367188,897.7355346679688,939.2965087890625,925.12646484375,954.7783203125,917.9810180664062,909.5237426757812,906.0718994140625,876.1782836914062,929.89013671875,851.169189453125,928.69921875,866.6510009765625,909.6446533203125
27.0,905.5634765625,282.25933837890625,918.6534423828125,271.54937744140625,890.093505859375,270.359375,932.933349609375,284.63934326171875,865.1035766601562,284.63934326171875,967.4432983398438,369.1291198730469,822.263671875,372.6990966796875,1005.523193359375,460.7588806152344,778.2337646484375,463.13885498046875,1019.8031616210938,525.0186767578125,790.1337280273438,534.5386962890625,946.0233154296875,594.0385131835938,859.153564453125,596.4185180664062,931.743408203125,745.1681518554688,859.153564453125,751.1181030273438,923.4133911132812,890.3477172851562,861.5335693359375,897.4877319335938,937.693359375,923.6676635742188,953.163330078125,917.7176513671875,910.3234252929688,905.8176879882812,875.8135375976562,929.6176147460938,850.8236083984375,928.4276123046875,867.4835205078125,909.3876953125
28.0,905.2203979492188,284.3362121582031,918.2926635742188,272.4523010253906,889.7713012695312,272.4523010253906,932.5533447265625,285.52459716796875,864.8151245117188,285.52459716796875,968.205078125,371.0887145996094,820.8446655273438,374.6539001464844,1006.2335815429688,463.783203125,778.0626220703125,461.4064025878906,1021.6826782226562,525.5795288085938,789.9464721679688,532.7098388671875,945.6256713867188,594.5061645507812,858.8731689453125,595.694580078125,932.5533447265625,743.0549926757812,860.0615234375,748.9969482421875,923.0462646484375,889.22705078125,861.2499389648438,896.3573608398438,937.3069458007812,923.6903686523438,952.7560424804688,917.7484130859375,908.7855834960938,904.6761474609375,876.6990356445312,929.63232421875,851.7427978515625,928.4439086914062,867.19189453125,908.2412719726562
29.0,904.0510864257812,284.7021179199219,918.2625122070312,274.0435485839844,888.6553955078125,274.0435485839844,932.4739379882812,287.0707092285156,863.785400390625,287.0707092285156,969.1868286132812,372.3392639160156,819.9668579101562,375.8921203613281,1005.899658203125,465.8978271484375,778.516845703125,462.344970703125,1021.29541015625,528.6649780273438,790.3596801757812,532.2178344726562,944.3168334960938,594.9849243164062,857.8639526367188,596.1692504882812,932.4739379882812,745.3892211914062,859.0482788085938,750.1263427734375,922.9996948242188,889.8720703125,861.4168090820312,895.79345703125,937.2111206054688,924.21630859375,952.6068115234375,917.110595703125,908.7882690429688,905.2677612304688,876.8125610351562,928.9534912109375,851.9425659179688,928.9534912109375,864.9696655273438,907.6363525390625
30.0,903.9033813476562,287.3843994140625,916.8976440429688,275.5714111328125,888.5465087890625,275.5714111328125,931.0732421875,288.5657043457031,863.7391967773438,288.5657043457031,970.0560913085938,374.80047607421875,820.0311889648438,379.5256652832031,1004.313720703125,464.5791320800781,778.6857299804688,463.3978271484375,1022.033203125,530.7318115234375,790.4987182617188,533.0944213867188,945.248779296875,596.884521484375,859.0140380859375,598.0658569335938,932.2545166015625,746.909423828125,860.1953125,753.9971923828125,921.6228637695312,888.6652221679688,860.1953125,894.5717163085938,935.7984008789062,924.1041259765625,951.1552734375,917.016357421875,907.447265625,905.203369140625,877.914794921875,928.829345703125,851.92626953125,927.6480712890625,863.7391967773438,907.5659790039062
31.0,903.0596923828125,290.65277099609375,915.9752197265625,278.9113464355469,887.7958374023438,278.9113464355469,931.2390747070312,291.8269348144531,863.1387939453125,293.0010681152344,969.9857788085938,378.7134704589844,819.695556640625,383.4100646972656,1005.2100830078125,471.47076416015625,780.9487915039062,467.9483337402344,1020.4739379882812,538.3969116210938,791.51611328125,534.8744506835938,944.1546630859375,600.62646484375,858.4422607421875,601.8005981445312,931.2390747070312,750.916748046875,859.6163940429688,757.9616088867188,919.4976806640625,888.2914428710938,859.6163940429688,894.1621704101562,937.1098022460938,923.5157470703125,951.1995239257812,916.4708862304688,905.407958984375,904.7294311523438,878.4026489257812,929.3864135742188,851.3973999023438,928.2122802734375,861.9646606445312,907.0776977539062
32.0,901.2581787109375,294.5228576660156,915.273681640625,282.8432922363281,886.0747680664062,282.8432922363281,930.4570922851562,294.5228576660156,862.7156982421875,295.6907958984375,972.5034790039062,383.28741455078125,819.5013427734375,387.9592590332031,1004.0382690429688,480.2276916503906,783.2947387695312,473.219970703125,1019.2216796875,544.4652099609375,791.470458984375,537.4574584960938,943.3045654296875,602.8629760742188,856.8759155273438,604.0309448242188,931.6250610351562,752.3612060546875,859.2118530273438,759.3689575195312,919.9454956054688,887.843994140625,859.2118530273438,893.6837768554688,937.4647827148438,922.8826293945312,951.4802856445312,915.8748779296875,904.7620849609375,904.1953735351562,880.2349853515625,928.722412109375,852.2041015625,928.722412109375,860.3797607421875,906.53125
33.0,900.2689208984375,296.9851379394531,914.2177124023438,285.3611145019531,885.1576538085938,285.3611145019531,929.3289794921875,298.1475524902344,860.7472534179688,299.3099670410156,973.500244140625,389.9773254394531,821.2255249023438,393.46453857421875,1001.3978881835938,489.94390869140625,786.353515625,477.1575012207031,1016.5091552734375,552.713623046875,792.16552734375,543.4144287109375,942.1154174804688,607.3465576171875,856.0975952148438,608.5089721679688,931.6537475585938,754.9716186523438,859.5848388671875,761.946044921875,918.8673706054688,888.6478881835938,859.5848388671875,893.2974853515625,937.4657592773438,924.682373046875,951.4146118164062,916.5455322265625,904.9185180664062,904.9215087890625,880.508056640625,929.3319702148438,853.7728271484375,929.3319702148438,856.0975952148438,907.246337890625
34.0,899.7188110351562,301.1401672363281,912.42578125,288.4332275390625,883.54638671875,289.5884094238281,928.5982666015625,302.29534912109375,860.4428100585938,303.4505310058594,972.4949340820312,393.5542907714844,822.322021484375,395.8646545410156,997.9088134765625,494.0546569824219,786.5115356445312,480.1925354003906,1012.9261474609375,559.8997192382812,792.2874145507812,549.5031127929688,941.30517578125,609.5723266601562,856.977294921875,610.7274780273438,930.9086303710938,756.2797241210938,859.2876586914062,760.900390625,919.3568115234375,889.125,858.1325073242188,891.4353637695312,936.6845092773438,924.9354858398438,951.7017822265625,918.00439453125,905.4947509765625,905.2974853515625,880.080810546875,928.4010009765625,853.5117797851562,928.4010009765625,853.5117797851562,906.45263671875
35.0,898.651611328125,304.95751953125,912.47119140625,293.4411926269531,882.5286865234375,293.4411926269531,928.5940551757812,306.1091613769531,860.6476440429688,308.4124450683594,971.2045288085938,395.93658447265625,824.947021484375,399.3915100097656,996.5404663085938,497.2803649902344,785.79150390625,482.30914306640625,1008.0568237304688,566.37841796875,792.7012939453125,553.71044921875,941.2620239257812,612.4437255859375,856.0411376953125,613.5953979492188,927.4424438476562,758.7012329101562,858.3444213867188,764.4594116210938,919.3809814453125,889.9874877929688,858.3444213867188,893.4423828125,937.80712890625,925.6881103515625,952.7783813476562,917.626708984375,904.4097290039062,904.958740234375,881.3770751953125,929.1430053710938,853.7378540039062,929.1430053710938,857.1927490234375,907.261962890625
