frame,NOSE,LEFT_EYE,RIGHT_EYE,LEFT_EAR,RIGHT_EAR,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_GROIN,RIGHT_GROIN,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_BIG_TOE,LEFT_LITTLE_TOE,LEFT_HEEL,RIGHT_BIG_TOE,RIGHT_LITTLE_TOE,RIGHT_HEEL
11.0,0.9271968007087708,0.9477659463882446,0.9239779710769653,0.87209153175354,0.9132224321365356,0.8743343353271484,0.8546421527862549,0.8249481916427612,0.8319893479347229,0.8166964054107666,0.827924370765686,0.7369949817657471,0.7382458448410034,0.8707232475280762,0.836133599281311,0.8600214719772339,0.8509283065795898,0.761690616607666,0.8147657513618469,0.7586097717285156,0.8280942440032959,0.8275838494300842,0.7410354614257812
12.0,0.929571270942688,0.94577556848526,0.9234542846679688,0.8709027767181396,0.9133146405220032,0.8717476725578308,0.8574926257133484,0.821814239025116,0.8306625485420227,0.8236244320869446,0.8309670090675354,0.7326272130012512,0.7383667230606079,0.8713662624359131,0.8313547372817993,0.8622899651527405,0.8484229445457458,0.7604039907455444,0.8145496845245361,0.7583928108215332,0.8311394453048706,0.8242597579956055,0.7397906184196472
13.0,0.9314782619476318,0.9465415477752686,0.9201368093490601,0.867987871170044,0.9089925289154053,0.8731618523597717,0.8588991165161133,0.8206379413604736,0.8263506889343262,0.8193816542625427,0.8336780071258545,0.7300190925598145,0.7401446104049683,0.8738404512405396,0.8319235444068909,0.8612408638000488,0.8453481197357178,0.7508126497268677,0.8068455457687378,0.7539827823638916,0.8178361654281616,0.8037382364273071,0.7316347360610962
14.0,0.9310468435287476,0.9444932341575623,0.9172981381416321,0.8673990964889526,0.9092615842819214,0.8760650157928467,0.8615620136260986,0.8145110011100769,0.8299089670181274,0.8170974850654602,0.8291764259338379,0.7261038422584534,0.7394920587539673,0.865074634552002,0.8374679088592529,0.8609246015548706,0.8429539203643799,0.7505724430084229,0.8098187446594238,0.7618080377578735,0.830703616142273,0.8128839731216431,0.7354482412338257
15.0,0.9337719678878784,0.9450914859771729,0.9221132397651672,0.8704169988632202,0.9116027355194092,0.8795674443244934,0.8608421087265015,0.8006243109703064,0.8309860229492188,0.8176263570785522,0.828098475933075,0.7249405384063721,0.7389664649963379,0.8652652502059937,0.8347235321998596,0.8612973690032959,0.8428907990455627,0.7537047863006592,0.8039793968200684,0.7636622190475464,0.8199557065963745,0.8011832237243652,0.7379018664360046
16.0,0.9350540041923523,0.9472984075546265,0.9246524572372437,0.8716301918029785,0.911374032497406,0.8783586621284485,0.8614209294319153,0.7963088750839233,0.8278723359107971,0.8189927339553833,0.8242238163948059,0.7194000482559204,0.7339209318161011,0.8598308563232422,0.8268786668777466,0.8616468906402588,0.8425300121307373,0.7531917095184326,0.7992575764656067,0.7747193574905396,0.8172470331192017,0.8027628660202026,0.7506040334701538
17.0,0.935041069984436,0.9473072290420532,0.9272512197494507,0.8723934292793274,0.9138857126235962,0.8771369457244873,0.855455756187439,0.7962213158607483,0.8287575244903564,0.817706823348999,0.8170380592346191,0.7201604843139648,0.7348501682281494,0.8582364320755005,0.8256951570510864,0.8582722544670105,0.8430535793304443,0.7527035474777222,0.7978546023368835,0.766992449760437,0.810185432434082,0.7993425130844116,0.7405329942703247
18.0,0.9330766201019287,0.9456394910812378,0.9249521493911743,0.8718982934951782,0.9145246744155884,0.8787779808044434,0.8527418971061707,0.7925848960876465,0.8281393051147461,0.8133952617645264,0.824650228023529,0.7224003672599792,0.7391759753227234,0.8624815344810486,0.8202015161514282,0.8537517786026001,0.8382174968719482,0.7332522869110107,0.7896368503570557,0.7627635598182678,0.7987260818481445,0.7875722646713257,0.730969250202179
19.0,0.9366226196289062,0.9476912021636963,0.9266484975814819,0.8755013942718506,0.921816885471344,0.8814836740493774,0.8517137765884399,0.7984309196472168,0.8345897197723389,0.810255765914917,0.8219720721244812,0.7188406586647034,0.7391914129257202,0.8654499053955078,0.8231421709060669,0.8601830005645752,0.8387112021446228,0.7399613857269287,0.7989826798439026,0.7698460221290588,0.7864762544631958,0.7755757570266724,0.7381569743156433
20.0,0.9346814155578613,0.9484373331069946,0.9271280169487,0.8769275546073914,0.9181305766105652,0.8834923505783081,0.8520837426185608,0.8083570003509521,0.8393442630767822,0.8161742687225342,0.817481279373169,0.7233794927597046,0.7424159049987793,0.8707454800605774,0.8260191082954407,0.8637212514877319,0.8350434899330139,0.7479089498519897,0.8083465695381165,0.7914674282073975,0.7936217188835144,0.7853500247001648,0.7472634315490723
21.0,0.9329968690872192,0.948839008808136,0.9265806674957275,0.8742964267730713,0.9166746139526367,0.8833180665969849,0.8501498103141785,0.8109257817268372,0.8311086893081665,0.8157674074172974,0.8155670166015625,0.723321795463562,0.7412018775939941,0.8722887635231018,0.834894061088562,0.8617160320281982,0.8386869430541992,0.7419057488441467,0.8085407614707947,0.7893176674842834,0.7832925319671631,0.7746232151985168,0.7474629878997803
22.0,0.9302006959915161,0.9469892382621765,0.9242141246795654,0.8657137155532837,0.9137254953384399,0.8798837065696716,0.8427363634109497,0.8090274333953857,0.8221120834350586,0.8167974948883057,0.8105121850967407,0.721024751663208,0.743955671787262,0.8662710189819336,0.8232152462005615,0.8678808212280273,0.8443033695220947,0.7305326461791992,0.8160573244094849,0.7859139442443848,0.7956272959709167,0.788436770439148,0.7438050508499146
23.0,0.9242866635322571,0.9527740478515625,0.9273918271064758,0.8615521788597107,0.9070678949356079,0.876671552658081,0.8354406356811523,0.8116977214813232,0.8242496252059937,0.8168644905090332,0.8120698928833008,0.7292889356613159,0.744921088218689,0.8593608140945435,0.8272395730018616,0.8697565197944641,0.8486006855964661,0.7310583591461182,0.8169201612472534,0.778203547000885,0.7891741991043091,0.7846989631652832,0.7456642985343933
24.0,0.9218734502792358,0.9518399834632874,0.9282008409500122,0.8593369126319885,0.9060254096984863,0.8727883100509644,0.8325899839401245,0.803297221660614,0.8299048542976379,0.8167158961296082,0.8118991851806641,0.7369893789291382,0.7431782484054565,0.8571803569793701,0.832520067691803,0.8732831478118896,0.8523837327957153,0.7307009696960449,0.8156610727310181,0.7810808420181274,0.7905442714691162,0.7820929884910583,0.7402517795562744
25.0,0.9219906330108643,0.951668381690979,0.9268991947174072,0.8581327199935913,0.9084261655807495,0.8704755306243896,0.8325444459915161,0.8049963116645813,0.8295862674713135,0.8155077695846558,0.8192086219787598,0.7430007457733154,0.7443475723266602,0.8534122109413147,0.8261545896530151,0.8726502656936646,0.8524406552314758,0.7398555278778076,0.8193413019180298,0.7899564504623413,0.7869089841842651,0.7774118185043335,0.7553488612174988
26.0,0.9222869873046875,0.9530467987060547,0.9287105798721313,0.8626615405082703,0.9098342657089233,0.8673992156982422,0.8343476057052612,0.8092345595359802,0.8359502553939819,0.8242467045783997,0.8193508386611938,0.7461378574371338,0.7473676800727844,0.8495850563049316,0.8239740133285522,0.8780027627944946,0.8500243425369263,0.740341305732727,0.813662588596344,0.7939727902412415,0.7972161173820496,0.790026068687439,0.7642185091972351
27.0,0.9224035739898682,0.9536698460578918,0.9330777525901794,0.8620331287384033,0.9081976413726807,0.8694322109222412,0.8340950608253479,0.8046735525131226,0.8257473707199097,0.8210573196411133,0.8105135560035706,0.7501330375671387,0.7491413354873657,0.8524489402770996,0.8278030157089233,0.8804121613502502,0.8482299447059631,0.7542918920516968,0.8223079442977905,0.7934259176254272,0.8008553981781006,0.7958157658576965,0.7731822729110718
28.0,0.9232211112976074,0.953317403793335,0.9343373775482178,0.8636384606361389,0.9075874090194702,0.8695086240768433,0.8396439552307129,0.799798846244812,0.8243098855018616,0.8150207996368408,0.8072301745414734,0.7509031295776367,0.7486417293548584,0.8453919887542725,0.8292974233627319,0.8814593553543091,0.8462501764297485,0.7528854608535767,0.8157583475112915,0.7986299991607666,0.8190611600875854,0.8126674890518188,0.7783169746398926
29.0,0.9235431551933289,0.9504131078720093,0.9327636957168579,0.8653474450111389,0.9084485173225403,0.8714759945869446,0.837726891040802,0.7949873208999634,0.8177992105484009,0.8069870471954346,0.8094077110290527,0.7502479553222656,0.7496310472488403,0.847601592540741,0.8248023390769958,0.8763068914413452,0.8450892567634583,0.7366473078727722,0.804188072681427,0.7962920665740967,0.8248209953308105,0.8186088800430298,0.7719020843505859
30.0,0.9252920150756836,0.9486132264137268,0.9330762624740601,0.8650007247924805,0.9086275100708008,0.87553870677948,0.8387454748153687,0.7859703898429871,0.8051846623420715,0.8037261962890625,0.8128538131713867,0.750495433807373,0.7501664757728577,0.8460119962692261,0.8182672262191772,0.8740673661231995,0.8322912454605103,0.7522313594818115,0.8125584125518799,0.7982991933822632,0.8183931112289429,0.8137342929840088,0.7628193497657776
31.0,0.9273666739463806,0.9457610845565796,0.93247389793396,0.870069146156311,0.9100062847137451,0.8742859959602356,0.8350821137428284,0.7719025611877441,0.7978122234344482,0.791134774684906,0.8127827048301697,0.7491403818130493,0.7507485151290894,0.851691484451294,0.8176443576812744,0.8687452077865601,0.829698383808136,0.7471897602081299,0.8108289837837219,0.7955445647239685,0.8091192841529846,0.8111468553543091,0.7547796368598938
32.0,0.9298483729362488,0.9423962831497192,0.9293068051338196,0.87762051820755,0.9159750938415527,0.8700891733169556,0.8367315530776978,0.7653694152832031,0.7723575830459595,0.778931736946106,0.805755615234375,0.7496703267097473,0.7466473579406738,0.8416306972503662,0.7945783138275146,0.8609722852706909,0.8343852758407593,0.7446451187133789,0.7980998754501343,0.793703019618988,0.8064048290252686,0.8180567026138306,0.7229673862457275
33.0,0.9296326041221619,0.9386816620826721,0.9282519817352295,0.8768086433410645,0.916365385055542,0.8620764017105103,0.8367199897766113,0.7695297002792358,0.7556056976318359,0.786880612373352,0.8191869258880615,0.7500870227813721,0.748054027557373,0.8350260257720947,0.7875102758407593,0.8609956502914429,0.8255881071090698,0.7398684620857239,0.7980897426605225,0.7778005599975586,0.7990435361862183,0.806995689868927,0.705590546131134
34.0,0.9295229911804199,0.9399092197418213,0.9306693077087402,0.8779776096343994,0.9158086776733398,0.8605108261108398,0.8406515717506409,0.7798372507095337,0.7769873142242432,0.8021478652954102,0.8183407783508301,0.7548659443855286,0.7566258907318115,0.8540188074111938,0.8030831813812256,0.8661166429519653,0.8271838426589966,0.7429422736167908,0.7962865829467773,0.7721536159515381,0.8003184199333191,0.8034225702285767,0.6968836188316345
35.0,0.9307122826576233,0.9398456811904907,0.9302841424942017,0.8821520805358887,0.91847163438797,0.8617918491363525,0.8494253754615784,0.7774174213409424,0.8050812482833862,0.7848888635635376,0.811102569103241,0.7494056820869446,0.7553530931472778,0.8601184487342834,0.8052619695663452,0.8664481043815613,0.8291033506393433,0.7399075031280518,0.8075274229049683,0.761305570602417,0.7890019416809082,0.7887935638427734,0.7010229825973511
36.0,0.9314571619033813,0.9381130933761597,0.9305960536003113,0.8843725323677063,0.9138690233230591,0.8652428984642029,0.8631260395050049,0.7873313426971436,0.8221906423568726,0.7957192659378052,0.8222737908363342,0.7419493198394775,0.7506593465805054,0.867529034614563,0.8005685806274414,0.8653824329376221,0.8319001197814941,0.7567360401153564,0.8087580800056458,0.7432576417922974,0.7842590808868408,0.7983492016792297,0.692170262336731
37.0,0.9325467348098755,0.9269794821739197,0.929140567779541,0.8870072364807129,0.9019620418548584,0.8641620874404907,0.8697869777679443,0.7862827777862549,0.8048704862594604,0.7903718948364258,0.8032095432281494,0.732985258102417,0.7381242513656616,0.86665940284729,0.8106323480606079,0.8637226819992065,0.8262721300125122,0.7859222888946533,0.814291775226593,0.7423904538154602,0.7751830220222473,0.7872917652130127,0.6658955812454224
38.0,0.9332789182662964,0.923301637172699,0.9222068786621094,0.8926008939743042,0.8960357904434204,0.8657518029212952,0.8669666051864624,0.7854236364364624,0.8040236234664917,0.7305409908294678,0.8068956136703491,0.7211589813232422,0.7231501340866089,0.8620719313621521,0.8120197057723999,0.8580535650253296,0.8231664896011353,0.7916092872619629,0.8147244453430176,0.7545533776283264,0.7916854619979858,0.800247311592102,0.674385666847229
39.0,0.9378864765167236,0.9215848445892334,0.9302580952644348,0.9024292230606079,0.8926822543144226,0.8696098923683167,0.8720296621322632,0.8119051456451416,0.8104516267776489,0.7883387804031372,0.8117101192474365,0.7175554633140564,0.7214480638504028,0.8533756732940674,0.8114684820175171,0.8517444133758545,0.8297730684280396,0.7984112501144409,0.8048880100250244,0.7653967142105103,0.7964688539505005,0.8160267472267151,0.6998575925827026
40.0,0.9445064663887024,0.9175132513046265,0.9260356426239014,0.9070591926574707,0.8936976194381714,0.8683082461357117,0.8735790252685547,0.7902603149414062,0.8166980743408203,0.8285568952560425,0.8078781962394714,0.7107540369033813,0.7120518684387207,0.8435541391372681,0.803558349609375,0.8422967791557312,0.8301743865013123,0.8061496019363403,0.8150618076324463,0.7619443535804749,0.7796452641487122,0.801418125629425,0.6914228200912476
41.0,0.9455275535583496,0.9171195030212402,0.9276784062385559,0.9136749505996704,0.8965884447097778,0.8700450658798218,0.8768743276596069,0.8070982694625854,0.7964490652084351,0.8158099055290222,0.7614572048187256,0.7175122499465942,0.71592116355896,0.8313102722167969,0.7955491542816162,0.8360754251480103,0.8206753730773926,0.8192083239555359,0.8441789746284485,0.7608481645584106,0.7616316080093384,0.7783425450325012,0.684272825717926
42.0,0.9494848251342773,0.914848804473877,0.9343527555465698,0.9141684174537659,0.8987560272216797,0.8624903559684753,0.8734135627746582,0.7884876728057861,0.7983989715576172,0.793588399887085,0.763646125793457,0.7167110443115234,0.7189762592315674,0.8358712196350098,0.814465343952179,0.840996265411377,0.8284648656845093,0.7906384468078613,0.8132559061050415,0.7642334699630737,0.7490581274032593,0.7610031962394714,0.7120093703269958
43.0,0.9518840909004211,0.9203276634216309,0.942206621170044,0.9152476787567139,0.8998921513557434,0.8566652536392212,0.8648219108581543,0.8046568632125854,0.7798536419868469,0.7634531259536743,0.7863119840621948,0.71128910779953,0.7177680730819702,0.8401672840118408,0.8202531933784485,0.8469424843788147,0.8299250602722168,0.8071366548538208,0.8341231346130371,0.7937543392181396,0.7743109464645386,0.779874861240387,0.7349777221679688
44.0,0.9433529376983643,0.9147907495498657,0.9412875771522522,0.9065483808517456,0.888007402420044,0.8504457473754883,0.8651820421218872,0.8463472127914429,0.7871190309524536,0.7422643303871155,0.805005669593811,0.7086590528488159,0.712181806564331,0.8226287961006165,0.8017809391021729,0.8407176733016968,0.8283898830413818,0.8042962551116943,0.8299807906150818,0.785515308380127,0.7648845911026001,0.7781287431716919,0.725892186164856
45.0,0.9441965222358704,0.9256516695022583,0.9429534673690796,0.9108815789222717,0.884881854057312,0.8564777970314026,0.850664496421814,0.8639218807220459,0.7981244325637817,0.7436489462852478,0.8249253034591675,0.7340850830078125,0.7298790216445923,0.8085196614265442,0.8049947023391724,0.8308423161506653,0.827949047088623,0.7798075079917908,0.839749813079834,0.7707011103630066,0.7867157459259033,0.8273814916610718,0.7370634078979492
46.0,0.9457647204399109,0.9338356256484985,0.9450111389160156,0.9008074998855591,0.8739117383956909,0.8558821678161621,0.8513989448547363,0.8615912199020386,0.7635927200317383,0.7473335266113281,0.8333245515823364,0.7320492267608643,0.7368859648704529,0.7869398593902588,0.8136913180351257,0.8388271331787109,0.8335484266281128,0.7885180115699768,0.8350851535797119,0.7096723914146423,0.8119382858276367,0.8540463447570801,0.6950796842575073
47.0,0.9448407888412476,0.9388954043388367,0.9475131630897522,0.897197961807251,0.8729429244995117,0.8401769399642944,0.8364380598068237,0.8680786490440369,0.7615461945533752,0.7359223365783691,0.8307482004165649,0.7163353562355042,0.7443026304244995,0.7890622615814209,0.8268561959266663,0.8477579355239868,0.846375048160553,0.7868949770927429,0.8585366010665894,0.680759072303772,0.8273468017578125,0.8718481063842773,0.7017900347709656
48.0,0.9435375332832336,0.9379985332489014,0.949553370475769,0.8926878571510315,0.8809823989868164,0.8276048898696899,0.8460122346878052,0.8733175992965698,0.7914083003997803,0.7430716753005981,0.8330295085906982,0.7174403667449951,0.7396620512008667,0.7934752702713013,0.8280892372131348,0.853489875793457,0.8546688556671143,0.80156409740448,0.8610206246376038,0.6489604115486145,0.8257874250411987,0.8580031991004944,0.7226765155792236
49.0,0.937638521194458,0.9331838488578796,0.9503034949302673,0.8871174454689026,0.8795167207717896,0.8136106729507446,0.8418067097663879,0.8656368255615234,0.7980468273162842,0.7960289120674133,0.8571243286132812,0.7134922742843628,0.728830099105835,0.8011069893836975,0.8553110361099243,0.8807711005210876,0.8644382953643799,0.8244005441665649,0.8671437501907349,0.6378044486045837,0.7717047929763794,0.8599790930747986,0.7794994115829468
50.0,0.9380557537078857,0.9265209436416626,0.9423897862434387,0.8972944021224976,0.8809099197387695,0.801288902759552,0.8435288667678833,0.8649315237998962,0.7899646759033203,0.7977495193481445,0.8542249202728271,0.7288125157356262,0.7298769354820251,0.8107848167419434,0.8411985635757446,0.8844221830368042,0.8622227907180786,0.8386808633804321,0.8665439486503601,0.6429849863052368,0.7862060070037842,0.8706950545310974,0.7934566736221313
51.0,0.9326181411743164,0.9202027320861816,0.9430687427520752,0.8954882621765137,0.8766360282897949,0.7895373702049255,0.8347830176353455,0.8625718355178833,0.7806531190872192,0.8016669750213623,0.850080132484436,0.7313275933265686,0.7299622297286987,0.829790472984314,0.8366172909736633,0.8807382583618164,0.8673809766769409,0.8391966819763184,0.8563138246536255,0.6228575706481934,0.8082590103149414,0.8698114156723022,0.7907379269599915
52.0,0.9337064027786255,0.9193546175956726,0.9387773871421814,0.8951132297515869,0.8746840357780457,0.7783567905426025,0.8351377248764038,0.8446934223175049,0.770584225654602,0.788966178894043,0.8320728540420532,0.731981098651886,0.7405083775520325,0.821951687335968,0.8556638956069946,0.8575969934463501,0.858313798904419,0.843254566192627,0.8490428924560547,0.6050220727920532,0.7757777571678162,0.8324558734893799,0.7800944447517395
53.0,0.9376258850097656,0.9283073544502258,0.9433891773223877,0.8969349265098572,0.8966612815856934,0.7764667272567749,0.8392795920372009,0.8294395208358765,0.756585955619812,0.7903841733932495,0.8407947421073914,0.7414478063583374,0.7450255155563354,0.842271089553833,0.8651562333106995,0.8581563234329224,0.8531307578086853,0.8561716675758362,0.8362239003181458,0.603327751159668,0.7565500736236572,0.8261113166809082,0.76923668384552
54.0,0.9308885931968689,0.9233191609382629,0.9385961890220642,0.8881287574768066,0.9065306782722473,0.7783505320549011,0.8185336589813232,0.8118837475776672,0.7581771612167358,0.770864725112915,0.8290497660636902,0.7430101633071899,0.7533737421035767,0.8309621810913086,0.8606119751930237,0.843491792678833,0.8366159200668335,0.8449975848197937,0.8164359331130981,0.5959427356719971,0.7262572050094604,0.7994992733001709,0.7571802139282227
55.0,0.9406712651252747,0.9312511682510376,0.9333738088607788,0.8846985101699829,0.9173084497451782,0.7862547636032104,0.8216142654418945,0.8119569420814514,0.7485983371734619,0.7426466345787048,0.8183650970458984,0.7456575632095337,0.7659416794776917,0.8429075479507446,0.889106035232544,0.8484653234481812,0.8291729092597961,0.8667178153991699,0.8292438983917236,0.6157406568527222,0.7096949219703674,0.7842640280723572,0.7729350924491882
56.0,0.945968508720398,0.9307152032852173,0.9317208528518677,0.8761734962463379,0.9306895732879639,0.7852556705474854,0.8269182443618774,0.8044842481613159,0.7418596148490906,0.7543240785598755,0.8249399662017822,0.7427623271942139,0.7695196866989136,0.8338242769241333,0.8904147148132324,0.8455634713172913,0.8362903594970703,0.8817794322967529,0.8429299592971802,0.6261023879051208,0.6915661692619324,0.7723950147628784,0.7806146144866943
57.0,0.9516773819923401,0.931513786315918,0.9336898326873779,0.867277979850769,0.929373025894165,0.7776446342468262,0.8320947289466858,0.8017565011978149,0.7236757874488831,0.7648541927337646,0.8185193538665771,0.7461065053939819,0.7732006311416626,0.832167387008667,0.880988597869873,0.8691691160202026,0.8491833209991455,0.9069923162460327,0.8645237684249878,0.6651817560195923,0.6948590278625488,0.7717735767364502,0.7994945049285889
58.0,0.9532742500305176,0.9235756397247314,0.9336087107658386,0.8558111786842346,0.9344742298126221,0.7693275213241577,0.8453930616378784,0.79700767993927,0.709748387336731,0.764308512210846,0.811800479888916,0.750633716583252,0.7788289785385132,0.8453024625778198,0.8603951930999756,0.870918869972229,0.8532670736312866,0.9147906303405762,0.8647260665893555,0.6886283159255981,0.7094874382019043,0.7743924856185913,0.8043296337127686
59.0,0.9545660018920898,0.9207291603088379,0.9339307546615601,0.8525278568267822,0.9379632472991943,0.7623732089996338,0.8540431261062622,0.7935192584991455,0.709617018699646,0.7629640102386475,0.8038722276687622,0.7431763410568237,0.7836769819259644,0.8002809286117554,0.8104556798934937,0.8720190525054932,0.8569298982620239,0.8782410621643066,0.829897403717041,0.6899807453155518,0.7240476012229919,0.7737492322921753,0.8092929124832153
60.0,0.9507957696914673,0.9175121784210205,0.9361015558242798,0.8375747203826904,0.934590756893158,0.75706946849823,0.865433931350708,0.7928056120872498,0.6955482959747314,0.7963201403617859,0.8079478740692139,0.7511625289916992,0.8036478757858276,0.791945219039917,0.8211500644683838,0.8830981254577637,0.8686304688453674,0.8822575211524963,0.8402734398841858,0.7021888494491577,0.7952082753181458,0.8355225324630737,0.828005313873291
61.0,0.9546810388565063,0.921210527420044,0.9367623925209045,0.8393967151641846,0.9372772574424744,0.7445868849754333,0.8621370792388916,0.7757093906402588,0.7006081938743591,0.8041362166404724,0.8071097731590271,0.7695847153663635,0.8067623376846313,0.7994484901428223,0.8567528128623962,0.8858717679977417,0.8785185813903809,0.8819557428359985,0.8485699892044067,0.7005847692489624,0.8293912410736084,0.8771601915359497,0.8605884313583374
62.0,0.9526816010475159,0.9321253299713135,0.9410203695297241,0.8511319160461426,0.9428788423538208,0.7455711364746094,0.8596606254577637,0.7691278457641602,0.7029664516448975,0.7790243625640869,0.7960357666015625,0.7865045070648193,0.8132904767990112,0.7524447441101074,0.8523234128952026,0.880399227142334,0.8756731748580933,0.894858717918396,0.8802995681762695,0.7168259620666504,0.8359082341194153,0.884482741355896,0.8399425745010376
63.0,0.9424248933792114,0.9388633966445923,0.9325430989265442,0.8586364984512329,0.9216085076332092,0.7516989707946777,0.8494380712509155,0.8034663200378418,0.6973816156387329,0.8020083904266357,0.8110791444778442,0.796592652797699,0.8159560561180115,0.7665597200393677,0.8643795251846313,0.8779888153076172,0.8927608728408813,0.8904769420623779,0.8927611112594604,0.7567373514175415,0.8594913482666016,0.8805981874465942,0.792683482170105
64.0,0.9409451484680176,0.9352160692214966,0.9369769096374512,0.8731364011764526,0.9199775457382202,0.7478897571563721,0.8414286375045776,0.7689511179924011,0.7214810848236084,0.8050561547279358,0.8116939663887024,0.8033196926116943,0.8308393955230713,0.7781909108161926,0.8928887844085693,0.8741505742073059,0.913366973400116,0.8946871757507324,0.9015447497367859,0.7650615572929382,0.8593864440917969,0.8760665655136108,0.7683383226394653
