frame,NOSE_x,NOSE_y,LEFT_EYE_x,LEFT_EYE_y,RIGHT_EYE_x,RIGHT_EYE_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_GROIN_x,LEFT_GROIN_y,RIGHT_GROIN_x,RIGHT_GROIN_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_BIG_TOE_x,LEFT_BIG_TOE_y,LEFT_LITTLE_TOE_x,LEFT_LITTLE_TOE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_BIG_TOE_x,RIGHT_BIG_TOE_y,RIGHT_LITTLE_TOE_x,RIGHT_LITTLE_TOE_y,RIGHT_HEEL_x,RIGHT_HEEL_y
11.0,738.4464721679688,394.012939453125,752.2294921875,382.350341796875,726.7838745117188,382.350341796875,772.3739624023438,389.77197265625,711.9405517578125,389.77197265625,811.6026611328125,468.2293701171875,685.4346923828125,471.41009521484375,840.22900390625,563.6505737304688,663.1697387695312,566.8312377929688,851.8916015625,635.7465209960938,650.4469604492188,643.1681518554688,787.21728515625,669.674072265625,708.7598876953125,671.7944946289062,781.9160766601562,807.504638671875,714.06103515625,808.5648803710938,780.8558349609375,932.6123657226562,729.964599609375,930.4918823242188,779.7955932617188,964.41943359375,799.9400634765625,961.2387084960938,778.7354125976562,947.4556274414062,716.1815185546875,964.41943359375,702.3984375,958.0579833984375,745.8681030273438,944.2749633789062
12.0,738.5840454101562,393.29296875,752.3651733398438,381.63201904296875,725.8629760742188,381.63201904296875,772.5068359375,390.1127014160156,712.0818481445312,390.1127014160156,810.6699829101562,468.5591735839844,686.6397705078125,470.6793518066406,840.3524780273438,563.967041015625,663.31787109375,567.1473388671875,850.9533081054688,636.0530395507812,651.6568603515625,643.4736328125,787.3480834960938,669.975830078125,708.901611328125,671.035888671875,780.987548828125,807.7871704101562,714.2020263671875,807.7871704101562,782.0476684570312,932.8775024414062,730.1033325195312,929.697265625,779.927490234375,964.6801147460938,800.0691528320312,961.4998779296875,778.8673706054688,946.6586303710938,716.3222045898438,964.6801147460938,702.5410766601562,958.3196411132812,746.004638671875,944.5384521484375
13.0,738.0667114257812,393.4226989746094,751.7648315429688,382.8857116699219,726.47607421875,381.8320007324219,772.8388061523438,391.3153076171875,712.7779541015625,390.2615966796875,810.77197265625,468.2353210449219,686.4354858398438,471.39642333984375,840.2755126953125,562.0145263671875,663.2540893554688,567.2830200195312,851.8662109375,635.7734375,652.7171020507812,644.2030029296875,786.536865234375,669.4918212890625,708.5631713867188,670.5454711914062,781.2683715820312,807.5263671875,713.8316650390625,808.580078125,781.2683715820312,932.91650390625,729.6371459960938,929.7554321289062,780.2146606445312,965.5811767578125,799.1812744140625,962.4201049804688,779.1610107421875,946.6146240234375,718.0464477539062,965.5811767578125,703.294677734375,959.2589721679688,745.442626953125,944.5072021484375
14.0,738.4231567382812,393.6590881347656,752.12548828125,382.0648498535156,725.77490234375,382.0648498535156,773.2058715820312,390.4970397949219,712.0726318359375,390.4970397949219,811.1506958007812,468.49462890625,686.776123046875,471.6567077636719,839.6092529296875,562.3026123046875,663.587646484375,567.5726928710938,851.2034912109375,637.1381225585938,653.0474243164062,644.5162963867188,786.908203125,668.7587890625,707.8565673828125,670.8668212890625,780.5840454101562,808.9437255859375,713.1266479492188,807.8896484375,781.6380615234375,932.2642211914062,729.9910278320312,930.1561889648438,779.530029296875,965.992919921875,799.5564575195312,961.77685546875,777.4219970703125,947.0205688476562,715.2346801757812,965.992919921875,701.5324096679688,958.6148071289062,745.8013305664062,944.9125366210938
15.0,738.2230834960938,392.9516906738281,751.93701171875,381.34759521484375,725.5640258789062,381.34759521484375,773.0353393554688,389.78692626953125,712.905029296875,390.84185791015625,811.0123901367188,468.9057922363281,686.5321044921875,471.015625,839.4951782226562,562.7935180664062,664.3787841796875,568.068115234375,851.0993041992188,637.6926879882812,653.8296508789062,645.0770874023438,785.6943969726562,669.3402099609375,707.6304321289062,670.3951416015625,780.4197998046875,808.5894165039062,713.9599609375,809.6443481445312,781.4747314453125,933.0697631835938,729.7837524414062,929.905029296875,779.3648681640625,965.772216796875,799.4083251953125,962.6074829101562,777.2550659179688,947.838623046875,715.014892578125,965.772216796875,702.3558349609375,959.4426879882812,746.6624145507812,944.6738891601562
16.0,738.9576416015625,392.1675109863281,752.6754760742188,380.56011962890625,726.2950439453125,380.56011962890625,772.7246704101562,390.05706787109375,712.5772094726562,390.05706787109375,811.7677612304688,469.1984558105469,686.19677734375,471.30889892578125,838.148193359375,563.1129150390625,664.0371704101562,568.3889770507812,850.810791015625,638.0333862304688,654.5402221679688,646.4751586914062,786.4425048828125,669.68994140625,707.3010864257812,670.7451782226562,781.1663818359375,807.923583984375,713.6324462890625,808.978759765625,780.1112060546875,932.4393310546875,729.460693359375,929.273681640625,780.1112060546875,966.206298828125,800.1603393554688,961.9854125976562,774.8350830078125,947.21240234375,715.7428588867188,965.1510620117188,702.0250244140625,958.8197631835938,745.2890014648438,944.0467529296875
17.0,738.7080078125,391.2628479003906,752.4544067382812,379.6313171386719,726.01904296875,380.688720703125,773.6026611328125,390.2054443359375,712.272705078125,390.2054443359375,811.6694946289062,468.4539489746094,686.8948364257812,471.6261901855469,838.1047973632812,563.62109375,663.6317138671875,567.8507080078125,850.7937622070312,637.6399536132812,655.1724243164062,646.0992431640625,786.2915649414062,669.3623046875,706.9856567382812,670.4197387695312,781.0045166015625,805.7685546875,713.3301391601562,807.8833618164062,781.0045166015625,932.6580200195312,730.2487182617188,929.4857788085938,778.8897094726562,966.4952392578125,798.9805297851562,962.2655639648438,775.7174682617188,947.4617919921875,715.4449462890625,965.4378051757812,701.6986083984375,959.0933227539062,747.1672973632812,944.28955078125
18.0,738.3912353515625,390.1070861816406,752.1460571289062,378.4684143066406,726.7525634765625,379.5264587402344,773.3072509765625,389.04901123046875,712.997802734375,389.04901123046875,811.3974609375,469.461669921875,686.5462646484375,471.5777893066406,837.8489990234375,564.6871337890625,664.3269653320312,566.8032836914062,849.4876708984375,637.693359375,654.804443359375,645.0997924804688,786.0040283203125,669.4352416992188,706.6494140625,670.4932861328125,780.7136840820312,806.983154296875,712.997802734375,808.0411987304688,780.7136840820312,931.8343505859375,729.9267578125,929.71826171875,778.5975952148438,965.6923217773438,798.7007446289062,962.5181274414062,777.5394897460938,946.647216796875,715.1138916015625,964.63427734375,702.4171752929688,958.285888671875,747.913818359375,944.5311279296875
19.0,739.0360717773438,389.68817138671875,752.801513671875,378.04046630859375,726.3295288085938,378.04046630859375,773.9791259765625,388.6292724609375,712.5640869140625,389.68817138671875,812.0988159179688,469.10418701171875,686.092041015625,471.2219543457031,838.5708618164062,566.5211791992188,663.8555297851562,568.6389770507812,849.15966796875,637.4661865234375,655.384521484375,644.8783569335938,785.6268310546875,670.29150390625,706.2107543945312,671.350341796875,780.3323974609375,806.8870849609375,713.6229248046875,807.9459228515625,780.3323974609375,932.8938598632812,730.5650024414062,928.6583251953125,778.2146606445312,965.7191162109375,798.3333740234375,962.54248046875,777.15576171875,947.7182006835938,714.6818237304688,963.6013793945312,703.0341186523438,957.2481079101562,748.5659790039062,944.5415649414062
20.0,739.5093994140625,389.0164489746094,753.2864990234375,377.3589172363281,726.7921142578125,377.3589172363281,773.4222412109375,387.9566650390625,713.0150146484375,389.0164489746094,811.57421875,468.4996643066406,686.5206298828125,471.6789855957031,839.1283569335938,565.9990844726562,663.20556640625,567.058837890625,848.6663818359375,639.1235961914062,654.7273559570312,643.3627319335938,786.1395874023438,669.8571166992188,706.6563720703125,670.9169311523438,780.8406982421875,805.5084838867188,714.0747680664062,806.5682373046875,780.8406982421875,932.681640625,731.0311889648438,928.4425048828125,779.7808837890625,966.5944213867188,799.9166259765625,962.3553466796875,775.5418090820312,947.5184936523438,715.1345825195312,964.4749145507812,702.417236328125,958.1162719726562,747.9876098632812,944.3391723632812
21.0,739.1414794921875,387.7791748046875,752.9290161132812,376.1127624511719,727.4750366210938,376.1127624511719,774.1406860351562,387.7791748046875,713.6874389648438,387.7791748046875,812.3216552734375,468.3834533691406,685.0517578125,471.5652160644531,838.8362426757812,567.0176391601562,661.7189331054688,567.0176391601562,848.3814697265625,639.1372680664062,654.2948608398438,642.3190307617188,786.86767578125,669.8941650390625,707.323974609375,670.9547729492188,780.504150390625,803.527587890625,713.6874389648438,806.7093505859375,780.504150390625,932.918701171875,730.6567993164062,929.7369384765625,779.443603515625,966.8573608398438,799.5946655273438,963.6755981445312,775.2012329101562,947.766845703125,714.748046875,964.7361450195312,702.0210571289062,958.3726806640625,747.6260986328125,944.5850830078125
22.0,739.7459106445312,387.3625793457031,753.5382690429688,375.6921081542969,727.014404296875,375.6921081542969,773.6964111328125,387.3625793457031,713.2220458984375,387.3625793457031,811.8907470703125,467.9951171875,685.63720703125,470.1170349121094,839.4755859375,565.6029052734375,661.2352905273438,565.6029052734375,847.9631958007812,637.747802734375,652.7476196289062,640.9306640625,787.4888305664062,668.5155029296875,707.917236328125,669.576416015625,781.1231079101562,803.2567138671875,714.282958984375,806.4395751953125,781.1231079101562,932.693115234375,731.2582397460938,929.51025390625,779.001220703125,966.6436767578125,800.2202758789062,962.3998413085938,775.818359375,947.5465087890625,714.282958984375,964.521728515625,702.6124877929688,958.156005859375,748.2335205078125,944.3635864257812
23.0,739.3504638671875,386.8335266113281,753.1561279296875,375.1518249511719,727.6688232421875,375.1518249511719,774.3955078125,385.77154541015625,713.8632202148438,386.8335266113281,812.62646484375,466.4812927246094,685.1900024414062,469.6672058105469,839.1757202148438,565.2445678710938,659.7026977539062,564.1825561523438,847.6715087890625,636.3965454101562,652.2689208984375,638.5205078125,787.13916015625,668.2556762695312,707.4913940429688,669.3176879882812,781.8292846679688,804.1879272460938,713.8632202148438,807.3738403320312,780.767333984375,931.6243896484375,730.854736328125,929.5004272460938,779.7053833007812,966.6693725585938,799.8828125,963.4834594726562,776.5194702148438,947.5538940429688,714.9251708984375,964.5454711914062,702.1815185546875,958.1736450195312,746.7843017578125,944.3680419921875
24.0,739.642578125,386.1846923828125,753.458740234375,374.494140625,727.9520263671875,374.494140625,774.7142944335938,385.1219177246094,713.0731201171875,385.1219177246094,812.9743041992188,465.8930969238281,685.44091796875,469.0814208984375,839.5437622070312,564.7315063476562,658.8714599609375,563.668701171875,848.0460205078125,634.8748779296875,651.4320068359375,637.0004272460938,787.4676513671875,668.8837890625,708.822021484375,669.946533203125,782.1537475585938,803.8566284179688,713.0731201171875,807.0449829101562,781.0909423828125,931.3900756835938,730.0775756835938,929.2645263671875,780.0281982421875,967.5245361328125,800.220947265625,963.2734375,774.7142944335938,946.2689819335938,715.1986694335938,965.3989868164062,702.4453735351562,959.0222778320312,747.08203125,944.1434326171875
25.0,740.1741333007812,385.48834228515625,753.9842529296875,373.8028259277344,727.42626953125,373.8028259277344,774.1683349609375,384.426025390625,713.6160888671875,385.48834228515625,813.4741821289062,465.16229248046875,684.9334716796875,468.3492736816406,841.094482421875,562.8956909179688,658.37548828125,561.8333740234375,847.4683837890625,631.9464721679688,650.9392700195312,634.0711059570312,786.9161987304688,669.127685546875,708.3045043945312,670.1900024414062,781.6045532226562,804.042236328125,713.6160888671875,806.1668701171875,780.542236328125,930.4583129882812,729.5509033203125,928.3336181640625,779.4799194335938,965.5148315429688,799.6640014648438,961.2655639648438,775.2306518554688,944.2684326171875,716.8031005859375,965.5148315429688,702.992919921875,958.07861328125,745.4857177734375,943.2061157226562
26.0,739.6234130859375,385.0293884277344,753.5425415039062,373.25164794921875,727.8456420898438,373.25164794921875,774.9566650390625,385.0293884277344,713.926513671875,385.0293884277344,812.4312744140625,464.2615051269531,685.0175170898438,467.4736022949219,840.2695922851562,560.6248779296875,658.2498779296875,559.5541381835938,846.6937866210938,629.14990234375,650.7549438476562,631.2913208007812,787.8051147460938,667.6952514648438,708.572998046875,668.7659912109375,782.4515380859375,803.6746826171875,713.926513671875,803.6746826171875,781.380859375,931.0885009765625,728.9163818359375,927.8763427734375,779.2394409179688,965.3510131835938,799.5828247070312,961.0681762695312,776.02734375,945.0076293945312,717.1386108398438,964.2802734375,702.1487426757812,957.8560791015625,742.8355102539062,942.8662109375
27.0,739.2996826171875,384.8846130371094,753.2295532226562,373.0978088378906,727.5128173828125,373.0978088378906,774.66015625,383.8131103515625,713.5829467773438,383.8131103515625,813.2351684570312,463.10626220703125,684.6516723632812,466.32086181640625,840.0234375,558.472412109375,657.8634033203125,559.5439453125,847.5241088867188,624.9072265625,649.2911987304688,629.1932983398438,788.5900268554688,667.7683715820312,709.2968139648438,668.8399047851562,783.2323608398438,804.9241333007812,714.6544799804688,807.0671997070312,781.0892944335938,931.3646240234375,728.5843505859375,929.2215576171875,780.0177612304688,965.653564453125,800.3768310546875,961.367431640625,775.7316284179688,946.3660278320312,715.7260131835938,964.58203125,701.796142578125,958.15283203125,743.5857543945312,944.2229614257812
28.0,739.6749267578125,384.12823486328125,753.6234741210938,373.3985900878906,727.872314453125,372.32562255859375,775.0828247070312,383.0552673339844,713.9237670898438,383.0552673339844,812.6365966796875,461.3817443847656,684.9537353515625,465.6736145019531,840.53369140625,557.9486694335938,657.0565795898438,556.8756713867188,846.9714965820312,623.3995361328125,648.472900390625,626.618408203125,787.9583740234375,666.3181762695312,709.6318969726562,667.39111328125,782.5935668945312,803.65771484375,713.9237670898438,805.8036499023438,781.5205688476562,931.3406372070312,728.9453125,929.1947021484375,778.3016967773438,964.6025390625,799.760986328125,960.3106689453125,775.0828247070312,945.2891845703125,716.0697021484375,964.6025390625,702.1211547851562,959.2377319335938,742.8938598632812,944.2161865234375
29.0,739.8220825195312,383.97479248046875,753.769775390625,373.2458190917969,728.020263671875,372.1729431152344,774.15478515625,382.9018859863281,714.0726318359375,382.9018859863281,812.779052734375,461.2232971191406,685.1044311523438,464.4419860839844,839.6014404296875,556.7110595703125,657.2091064453125,556.7110595703125,846.038818359375,620.0119018554688,648.6259765625,624.303466796875,788.1024169921875,665.0735473632812,708.7081298828125,665.0735473632812,782.7379150390625,803.4771118164062,714.0726318359375,804.5499877929688,781.6650390625,931.1517333984375,729.0931396484375,929.0059204101562,778.4463500976562,964.4114990234375,798.8313598632812,961.1928100585938,776.300537109375,945.099365234375,715.1455078125,965.484375,701.1978759765625,959.0469970703125,744.1137084960938,944.0264892578125
30.0,739.9619750976562,383.8272399902344,753.9155883789062,373.0936584472656,728.155029296875,372.0202941894531,774.3093872070312,382.7538757324219,714.201416015625,381.6805114746094,812.9502563476562,461.10894775390625,685.2207641601562,464.3290100097656,839.7841796875,555.5643920898438,657.3134765625,556.6377563476562,846.2243041992188,616.7457275390625,647.6532592773438,623.1858520507812,788.2630615234375,665.0468139648438,709.907958984375,665.0468139648438,782.896240234375,802.4365234375,714.201416015625,803.5098876953125,781.8228759765625,931.2393798828125,728.155029296875,928.019287109375,778.6028442382812,965.5867919921875,798.99658203125,961.2933349609375,776.4561157226562,946.266357421875,716.3480834960938,964.513427734375,701.3211059570312,958.0733032226562,743.1820068359375,943.0462646484375
31.0,740.2498779296875,383.7932434082031,754.2123413085938,373.0528869628906,727.3614501953125,373.0528869628906,774.6190185546875,382.7192077636719,713.3989868164062,381.6451721191406,813.2843017578125,460.04974365234375,685.4740600585938,464.34588623046875,839.0611572265625,555.6388549804688,656.47509765625,555.6388549804688,845.50537109375,616.85888671875,647.8828125,621.155029296875,788.5814819335938,665.1904907226562,710.1768798828125,665.1904907226562,783.2113037109375,803.7410278320312,714.4730224609375,804.8150634765625,782.1372680664062,932.6253051757812,728.4354858398438,929.4031982421875,778.9151611328125,965.9203491210938,799.3218383789062,961.624267578125,775.6930541992188,946.5877685546875,715.5470581054688,965.9203491210938,701.5845947265625,958.4021606445312,744.5460205078125,943.3656616210938
32.0,739.792236328125,385.1842956542969,754.8150634765625,373.38067626953125,727.9886474609375,373.38067626953125,775.203125,384.1112365722656,714.0388793945312,383.0381774902344,813.8331909179688,460.29827880859375,686.139404296875,464.5904846191406,839.5865478515625,553.6542358398438,657.1668701171875,554.7272338867188,846.0248413085938,614.8184204101562,647.5093994140625,620.1837158203125,789.15283203125,665.2521362304688,710.8197021484375,665.2521362304688,783.78759765625,804.74951171875,715.1119384765625,804.74951171875,782.7145385742188,932.4432373046875,729.0617065429688,929.2240600585938,779.495361328125,965.7080078125,799.8834228515625,961.415771484375,776.2761840820312,946.3930053710938,717.258056640625,964.6349487304688,702.2352905273438,958.1965942382812,744.08447265625,943.173828125
33.0,740.3171997070312,385.4920959472656,754.2512817382812,374.7735595703125,727.4549560546875,373.70172119140625,775.6882934570312,384.42022705078125,713.5208740234375,382.2765197753906,813.203125,460.521728515625,685.6527099609375,464.80914306640625,839.9994506835938,552.7010498046875,656.7127075195312,554.8447265625,845.3587036132812,613.796630859375,647.0660400390625,620.2277221679688,789.6223754882812,665.2454833984375,711.377197265625,665.2454833984375,783.1912841796875,805.6581420898438,714.5927124023438,805.6581420898438,783.1912841796875,932.13671875,729.5986938476562,928.921142578125,778.9038696289062,965.3641357421875,799.26904296875,962.1485595703125,777.83203125,947.1426391601562,717.8082885742188,965.3641357421875,702.8023681640625,958.9330444335938,744.6046142578125,943.9270629882812
34.0,740.8302001953125,387.7181701660156,754.7438354492188,375.9450988769531,727.9868774414062,375.9450988769531,775.0791625976562,384.50732421875,714.0731811523438,383.4370422363281,813.6092529296875,461.5675048828125,686.2459106445312,464.7783508300781,840.3662719726562,551.4710083007812,657.348388671875,554.681884765625,844.6473388671875,612.4769897460938,647.7158813476562,619.9689331054688,788.9927978515625,665.990966796875,710.8623657226562,665.990966796875,783.6414184570312,805.1273803710938,715.1434936523438,805.1273803710938,782.5711059570312,932.49072265625,729.05712890625,929.2798461914062,779.3602905273438,965.6693725585938,800.765869140625,962.4585571289062,778.2899780273438,947.474609375,718.3543090820312,964.59912109375,703.3704223632812,959.2476806640625,745.111328125,944.2637939453125
35.0,740.2442626953125,388.91131591796875,754.1301879882812,377.1616516113281,727.4264526367188,377.1616516113281,774.425048828125,385.7068786621094,713.54052734375,384.6387023925781,812.87841796875,461.5455017089844,686.8367309570312,465.8180847167969,838.5140380859375,551.2700805664062,657.9967041015625,555.5426635742188,843.8547973632812,612.1546020507812,647.315185546875,620.6998291015625,789.379150390625,665.5621337890625,710.3360595703125,665.5621337890625,782.97021484375,804.4215698242188,714.608642578125,804.4215698242188,781.902099609375,933.667724609375,728.49462890625,928.3269653320312,778.6976318359375,965.7122192382812,800.0606079101562,963.575927734375,777.6295166015625,948.621826171875,718.8812255859375,964.64404296875,702.8590087890625,959.3032836914062,744.516845703125,943.2810668945312
