frame,NOSE,LEFT_EYE,RIGHT_EYE,LEFT_EAR,RIGHT_EAR,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_GROIN,RIGHT_GROIN,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_BIG_TOE,LEFT_LITTLE_TOE,LEFT_HEEL,RIGHT_BIG_TOE,RIGHT_LITTLE_TOE,RIGHT_HEEL
1.0,0.9226912260055542,0.9070136547088623,0.9251496195793152,0.9073559045791626,0.7809302806854248,0.8088966012001038,0.8763304948806763,0.7574489712715149,0.8369393348693848,0.7893418073654175,0.8176184892654419,0.7069593667984009,0.7127395272254944,0.7992275953292847,0.8550586104393005,0.858464241027832,0.8512613773345947,0.7198306918144226,0.7200735211372375,0.7342172861099243,0.7827767729759216,0.8080939650535583,0.7940573692321777
2.0,0.9262779951095581,0.9106800556182861,0.930330216884613,0.9100707173347473,0.7786049842834473,0.8109462261199951,0.8765612840652466,0.769848108291626,0.840252697467804,0.8108809590339661,0.8166470527648926,0.7065308094024658,0.7142876982688904,0.8036447763442993,0.8606646060943604,0.860304057598114,0.850265622138977,0.7311593294143677,0.7285032272338867,0.7381723523139954,0.7823268175125122,0.8071122765541077,0.8030546307563782
3.0,0.9253312945365906,0.9085716009140015,0.9321620464324951,0.9093156456947327,0.7910213470458984,0.8122143745422363,0.8767733573913574,0.765299916267395,0.8403277397155762,0.8134740591049194,0.8188265562057495,0.7044158577919006,0.7150516510009766,0.8026109933853149,0.865486741065979,0.8650921583175659,0.849411129951477,0.731392502784729,0.7324891090393066,0.7453080415725708,0.790339469909668,0.808817982673645,0.7994198799133301
4.0,0.9240754842758179,0.9097386598587036,0.9317398071289062,0.9067602157592773,0.7931183576583862,0.8114885091781616,0.8789044618606567,0.7693154811859131,0.840219259262085,0.8165600299835205,0.8168538808822632,0.7047297954559326,0.7162217497825623,0.8024821877479553,0.8659631013870239,0.8626827597618103,0.8499138355255127,0.750754714012146,0.7489898204803467,0.7471573352813721,0.7917302250862122,0.8097349405288696,0.8008256554603577
5.0,0.9241088032722473,0.9080423712730408,0.931659460067749,0.9085109233856201,0.7839618921279907,0.8146059513092041,0.8762370347976685,0.7713878154754639,0.8398973941802979,0.8185356855392456,0.8153610229492188,0.7054193019866943,0.7164773941040039,0.7954853773117065,0.8577185273170471,0.8648879528045654,0.8511370420455933,0.7407183647155762,0.7428181171417236,0.7498652935028076,0.800731897354126,0.8148156404495239,0.7978549003601074
6.0,0.9266594648361206,0.9101306796073914,0.9354658722877502,0.910348117351532,0.7836532592773438,0.8156152367591858,0.8755742907524109,0.7698111534118652,0.8423590660095215,0.8196536898612976,0.8138832449913025,0.7076655626296997,0.7160705327987671,0.801122784614563,0.8615278005599976,0.8646355271339417,0.8499000072479248,0.7438037395477295,0.7455074787139893,0.7485737204551697,0.7946915626525879,0.8080889582633972,0.7943596839904785
7.0,0.9259139895439148,0.9142956733703613,0.937364935874939,0.910536527633667,0.7862824201583862,0.8155454993247986,0.8763700127601624,0.7686399221420288,0.8442832231521606,0.8161154985427856,0.8146761655807495,0.7096583843231201,0.7146825790405273,0.8017637729644775,0.8611108064651489,0.8646867275238037,0.8530112504959106,0.7377630472183228,0.7410275936126709,0.7500560283660889,0.7950364351272583,0.811410665512085,0.7956603765487671
8.0,0.9237927198410034,0.9144989848136902,0.9383147954940796,0.9110809564590454,0.7850232124328613,0.8155864477157593,0.8729979991912842,0.7687575817108154,0.8449749946594238,0.8118466138839722,0.8194397687911987,0.7118102312088013,0.7152917981147766,0.801098644733429,0.8523889183998108,0.8691989183425903,0.8441817164421082,0.7448337078094482,0.7439637184143066,0.7507685422897339,0.7956977486610413,0.8110802173614502,0.7985639572143555
9.0,0.9223998785018921,0.9141501784324646,0.9334526658058167,0.9127932190895081,0.77866530418396,0.8129691481590271,0.8741539716720581,0.7729550004005432,0.8491419553756714,0.8131160736083984,0.81911301612854,0.7102108597755432,0.7129431366920471,0.8033043146133423,0.8602762222290039,0.8677253127098083,0.8439702391624451,0.7484911680221558,0.7427939772605896,0.7491626739501953,0.7907205820083618,0.8134077787399292,0.8025903701782227
10.0,0.9212738275527954,0.9194412231445312,0.9385422468185425,0.9122300148010254,0.7759624123573303,0.8187646865844727,0.8779433965682983,0.7781137824058533,0.8515275716781616,0.8064489364624023,0.8195515871047974,0.7233377695083618,0.7223982214927673,0.7995750904083252,0.8564836978912354,0.8678164482116699,0.84290611743927,0.7427974939346313,0.7441043257713318,0.7515013813972473,0.7954625487327576,0.8183102607727051,0.8056276440620422
